"","wbcode","industry","industry_description","init_year","final_year","skill_2_1","skill1_corr","diffa","diffg","tskilla","tnoskilla","tskillg","tnoskillg","avg_tar","init_tar","prod_growth","growth","inv","init","human_cap","dum80_83","dum85_87","lat_america","e_europe","w_africa","e_africa","s_c_africa","n_afr_me","e_asia","s_e_asia","s_w_asia","ln_init_q","ln_init_q_skilla","ln_init_q_unskilla","ln_init_q_skillg","ln_init_q_unskillg","voice2000","political_stability2000","govt_effectiveness2000","reg_quality2000","rule_of_law2000","control_corrup2000","growth_human_cap","patent_growth","diff_growth_q_a","diff_growth_q_g","fin_diffa","fin_diffg","percent_firms_connected","ln_viol_per_car","gatt_year","wto_year"
"453","GIN","211212","Medicaments",1980,1986,0.717999994754791,0.028126860037446,-0.776863098144531,-0.864947855472565,-0.841140747070312,-0.0642776489257812,-0.975864171981812,-0.110916301608086,-0.448580086231232,-0.110263466835022,NA,0.00427991151809692,2.57695245742798,7.86261987686157,-5.02988004684448,1,0,0,0,1,0,0,0,0,0,0,18.0181484222412,20.1172008514404,21.2728271484375,20.0126094818115,21.3036155700684,-1.11673986911774,-1.17645597457886,0.0756924822926521,0.0313380360603333,-0.817985832691193,-0.412122666835785,NA,0.115129254758358,NA,NA,0.222398519515991,0.198757648468018,NA,2.47801566123962,1994,1995
"454","GIN","248","Footwear",1980,1986,0.314999997615814,0.028126860037446,-0.776863098144531,-0.864947855472565,-0.841140747070312,-0.0642776489257812,-0.975864171981812,-0.110916301608086,-0.448580086231232,0.315540432929993,NA,0.00427991151809692,2.57695245742798,7.86261987686157,-5.02988004684448,1,0,0,0,1,0,0,0,0,0,0,15.6054401397705,20.1172008514404,21.2728271484375,20.0126094818115,21.3036155700684,-1.11673986911774,-1.17645597457886,0.0756924822926521,0.0313380360603333,-0.817985832691193,-0.412122666835785,NA,0.115129254758358,NA,NA,0.222398519515991,0.198757648468018,NA,2.47801566123962,1994,1995
"455","GIN","220","Iron/steel",1980,1986,0.266000002622604,0.028126860037446,-0.776863098144531,-0.864947855472565,-0.841140747070312,-0.0642776489257812,-0.975864171981812,-0.110916301608086,-0.448580086231232,-0.933945715427399,NA,0.00427991151809692,2.57695245742798,7.86261987686157,-5.02988004684448,1,0,0,0,1,0,0,0,0,0,0,NA,20.1172008514404,21.2728271484375,20.0126094818115,21.3036155700684,-1.11673986911774,-1.17645597457886,0.0756924822926521,0.0313380360603333,-0.817985832691193,-0.412122666835785,NA,0.115129254758358,NA,NA,0.222398519515991,0.198757648468018,NA,2.47801566123962,1994,1995
"456","GIN","242","Rubber prod",1980,1986,0.462000012397766,0.028126860037446,-0.776863098144531,-0.864947855472565,-0.841140747070312,-0.0642776489257812,-0.975864171981812,-0.110916301608086,-0.448580086231232,0.256965130567551,NA,0.00427991151809692,2.57695245742798,7.86261987686157,-5.02988004684448,1,0,0,0,1,0,0,0,0,0,0,NA,20.1172008514404,21.2728271484375,20.0126094818115,21.3036155700684,-1.11673986911774,-1.17645597457886,0.0756924822926521,0.0313380360603333,-0.817985832691193,-0.412122666835785,NA,0.115129254758358,NA,NA,0.222398519515991,0.198757648468018,NA,2.47801566123962,1994,1995
"457","GIN","249","Professional equip",1980,1986,0.796999990940094,0.028126860037446,-0.776863098144531,-0.864947855472565,-0.841140747070312,-0.0642776489257812,-0.975864171981812,-0.110916301608086,-0.448580086231232,0.172271251678467,NA,0.00427991151809692,2.57695245742798,7.86261987686157,-5.02988004684448,1,0,0,0,1,0,0,0,0,0,0,NA,20.1172008514404,21.2728271484375,20.0126094818115,21.3036155700684,-1.11673986911774,-1.17645597457886,0.0756924822926521,0.0313380360603333,-0.817985832691193,-0.412122666835785,NA,0.115129254758358,NA,NA,0.222398519515991,0.198757648468018,NA,2.47801566123962,1994,1995
"458","GIN","150","Non-ferr metals",1980,1986,0.184000000357628,0.028126860037446,-0.776863098144531,-0.864947855472565,-0.841140747070312,-0.0642776489257812,-0.975864171981812,-0.110916301608086,-0.448580086231232,-0.701179385185242,NA,0.00427991151809692,2.57695245742798,7.86261987686157,-5.02988004684448,1,0,0,0,1,0,0,0,0,0,0,NA,20.1172008514404,21.2728271484375,20.0126094818115,21.3036155700684,-1.11673986911774,-1.17645597457886,0.0756924822926521,0.0313380360603333,-0.817985832691193,-0.412122666835785,NA,0.115129254758358,NA,NA,0.222398519515991,0.198757648468018,NA,2.47801566123962,1994,1995
"459","GIN","245","Textiles/clothing",1980,1986,0.131999999284744,0.028126860037446,-0.776863098144531,-0.864947855472565,-0.841140747070312,-0.0642776489257812,-0.975864171981812,-0.110916301608086,-0.448580086231232,0.102556616067886,NA,0.00427991151809692,2.57695245742798,7.86261987686157,-5.02988004684448,1,0,0,0,1,0,0,0,0,0,0,19.096960067749,20.1172008514404,21.2728271484375,20.0126094818115,21.3036155700684,-1.11673986911774,-1.17645597457886,0.0756924822926521,0.0313380360603333,-0.817985832691193,-0.412122666835785,NA,0.115129254758358,NA,NA,0.222398519515991,0.198757648468018,NA,2.47801566123962,1994,1995
"460","GIN","232","Elec machinery",1980,1986,0.616999983787537,0.028126860037446,-0.776863098144531,-0.864947855472565,-0.841140747070312,-0.0642776489257812,-0.975864171981812,-0.110916301608086,-0.448580086231232,0.118671514093876,NA,0.00427991151809692,2.57695245742798,7.86261987686157,-5.02988004684448,1,0,0,0,1,0,0,0,0,0,0,15.0060253143311,20.1172008514404,21.2728271484375,20.0126094818115,21.3036155700684,-1.11673986911774,-1.17645597457886,0.0756924822926521,0.0313380360603333,-0.817985832691193,-0.412122666835785,NA,0.115129254758358,NA,NA,0.222398519515991,0.198757648468018,NA,2.47801566123962,1994,1995
"461","GIN","213","Manuf fertilizers",1980,1986,0.731000006198883,0.028126860037446,-0.776863098144531,-0.864947855472565,-0.841140747070312,-0.0642776489257812,-0.975864171981812,-0.110916301608086,-0.448580086231232,-1.3862943649292,NA,0.00427991151809692,2.57695245742798,7.86261987686157,-5.02988004684448,1,0,0,0,1,0,0,0,0,0,0,19.0945987701416,20.1172008514404,21.2728271484375,20.0126094818115,21.3036155700684,-1.11673986911774,-1.17645597457886,0.0756924822926521,0.0313380360603333,-0.817985832691193,-0.412122666835785,NA,0.115129254758358,NA,NA,0.222398519515991,0.198757648468018,NA,2.47801566123962,1994,1995
"462","GIN","140","Mineral fuels",1980,1986,0.592999994754791,0.028126860037446,-0.776863098144531,-0.864947855472565,-0.841140747070312,-0.0642776489257812,-0.975864171981812,-0.110916301608086,-0.448580086231232,-1.12085795402527,NA,0.00427991151809692,2.57695245742798,7.86261987686157,-5.02988004684448,1,0,0,0,1,0,0,0,0,0,0,19.2315216064453,20.1172008514404,21.2728271484375,20.0126094818115,21.3036155700684,-1.11673986911774,-1.17645597457886,0.0756924822926521,0.0313380360603333,-0.817985832691193,-0.412122666835785,NA,0.115129254758358,NA,NA,0.222398519515991,0.198757648468018,NA,2.47801566123962,1994,1995
"463","GIN","110","Agriculture",1980,1986,0.11599999666214,0.028126860037446,-0.776863098144531,-0.864947855472565,-0.841140747070312,-0.0642776489257812,-0.975864171981812,-0.110916301608086,-0.448580086231232,-0.325730174779892,-0.0149293504655361,0.00427991151809692,2.57695245742798,7.86261987686157,-5.02988004684448,1,0,0,0,1,0,0,0,0,0,0,21.0801429748535,20.1172008514404,21.2728271484375,20.0126094818115,21.3036155700684,-1.11673986911774,-1.17645597457886,0.0756924822926521,0.0313380360603333,-0.817985832691193,-0.412122666835785,NA,0.115129254758358,NA,NA,0.222398519515991,0.198757648468018,NA,2.47801566123962,1994,1995
"464","GIN","244","Paper prod",1980,1986,0.397000014781952,0.028126860037446,-0.776863098144531,-0.864947855472565,-0.841140747070312,-0.0642776489257812,-0.975864171981812,-0.110916301608086,-0.448580086231232,-0.366725236177444,NA,0.00427991151809692,2.57695245742798,7.86261987686157,-5.02988004684448,1,0,0,0,1,0,0,0,0,0,0,16.8213634490967,20.1172008514404,21.2728271484375,20.0126094818115,21.3036155700684,-1.11673986911774,-1.17645597457886,0.0756924822926521,0.0313380360603333,-0.817985832691193,-0.412122666835785,NA,0.115129254758358,NA,NA,0.222398519515991,0.198757648468018,NA,2.47801566123962,1994,1995
"465","GIN","241","Leather prod",1980,1986,0.0790000036358833,0.028126860037446,-0.776863098144531,-0.864947855472565,-0.841140747070312,-0.0642776489257812,-0.975864171981812,-0.110916301608086,-0.448580086231232,-0.22064670920372,NA,0.00427991151809692,2.57695245742798,7.86261987686157,-5.02988004684448,1,0,0,0,1,0,0,0,0,0,0,16.4100570678711,20.1172008514404,21.2728271484375,20.0126094818115,21.3036155700684,-1.11673986911774,-1.17645597457886,0.0756924822926521,0.0313380360603333,-0.817985832691193,-0.412122666835785,NA,0.115129254758358,NA,NA,0.222398519515991,0.198757648468018,NA,2.47801566123962,1994,1995
"466","GIN","247","Furniture",1980,1986,0.153999999165535,0.028126860037446,-0.776863098144531,-0.864947855472565,-0.841140747070312,-0.0642776489257812,-0.975864171981812,-0.110916301608086,-0.448580086231232,0.166361525654793,NA,0.00427991151809692,2.57695245742798,7.86261987686157,-5.02988004684448,1,0,0,0,1,0,0,0,0,0,0,16.9943313598633,20.1172008514404,21.2728271484375,20.0126094818115,21.3036155700684,-1.11673986911774,-1.17645597457886,0.0756924822926521,0.0313380360603333,-0.817985832691193,-0.412122666835785,NA,0.115129254758358,NA,NA,0.222398519515991,0.198757648468018,NA,2.47801566123962,1994,1995
"467","GIN","243","Wood prod",1980,1986,0.128000006079674,0.028126860037446,-0.776863098144531,-0.864947855472565,-0.841140747070312,-0.0642776489257812,-0.975864171981812,-0.110916301608086,-0.448580086231232,-0.725670337677002,NA,0.00427991151809692,2.57695245742798,7.86261987686157,-5.02988004684448,1,0,0,0,1,0,0,0,0,0,0,16.5890102386475,20.1172008514404,21.2728271484375,20.0126094818115,21.3036155700684,-1.11673986911774,-1.17645597457886,0.0756924822926521,0.0313380360603333,-0.817985832691193,-0.412122666835785,NA,0.115129254758358,NA,NA,0.222398519515991,0.198757648468018,NA,2.47801566123962,1994,1995
"468","GIN","233","Transport equip",1980,1986,0.465999990701675,0.028126860037446,-0.776863098144531,-0.864947855472565,-0.841140747070312,-0.0642776489257812,-0.975864171981812,-0.110916301608086,-0.448580086231232,-0.352398335933685,NA,0.00427991151809692,2.57695245742798,7.86261987686157,-5.02988004684448,1,0,0,0,1,0,0,0,0,0,0,16.616304397583,20.1172008514404,21.2728271484375,20.0126094818115,21.3036155700684,-1.11673986911774,-1.17645597457886,0.0756924822926521,0.0313380360603333,-0.817985832691193,-0.412122666835785,NA,0.115129254758358,NA,NA,0.222398519515991,0.198757648468018,NA,2.47801566123962,1994,1995
"469","GRC","231","Non-elec machinery",1972,2000,0.414000004529953,-0.247653052210808,0.390107393264771,-0.284297227859497,-3.44161248207092,-3.83171987533569,-3.82551026344299,-3.5412130355835,-3.60376048088074,-4.27586650848389,0.00686411513015628,0.0136109916493297,3.64064836502075,9.2086296081543,-2.08420753479004,0,0,0,0,0,0,0,0,0,0,0,19.2183723449707,22.1681022644043,23.6926746368408,21.5483989715576,23.7884941101074,1.0061172246933,0.855677485466003,0.791785061359406,0.906889975070953,0.74958211183548,0.796057164669037,0.0642452761530876,0.0673723146319389,0.0220017563551664,0.0282029937952757,0.552946805953979,1.17060971260071,0.653999984264374,0,1950,1995
"470","GRC","233","Transport equip",1972,2000,0.465999990701675,-0.247653052210808,0.390107393264771,-0.284297227859497,-3.44161248207092,-3.83171987533569,-3.82551026344299,-3.5412130355835,-3.60376048088074,-2.5194981098175,-0.00964117236435413,0.0136109916493297,3.64064836502075,9.2086296081543,-2.08420753479004,0,0,0,0,0,0,0,0,0,0,0,19.8230400085449,22.1681022644043,23.6926746368408,21.5483989715576,23.7884941101074,1.0061172246933,0.855677485466003,0.791785061359406,0.906889975070953,0.74958211183548,0.796057164669037,0.0642452761530876,0.0673723146319389,0.0220017563551664,0.0282029937952757,0.552946805953979,1.17060971260071,0.653999984264374,0,1950,1995
"471","GRC","249","Professional equip",1972,2000,0.796999990940094,-0.247653052210808,0.390107393264771,-0.284297227859497,-3.44161248207092,-3.83171987533569,-3.82551026344299,-3.5412130355835,-3.60376048088074,-3.28075122833252,0.0116630867123604,0.0136109916493297,3.64064836502075,9.2086296081543,-2.08420753479004,0,0,0,0,0,0,0,0,0,0,0,16.6493835449219,22.1681022644043,23.6926746368408,21.5483989715576,23.7884941101074,1.0061172246933,0.855677485466003,0.791785061359406,0.906889975070953,0.74958211183548,0.796057164669037,0.0642452761530876,0.0673723146319389,0.0220017563551664,0.0282029937952757,0.552946805953979,1.17060971260071,0.653999984264374,0,1950,1995
"472","GRC","232","Elec machinery",1972,2000,0.616999983787537,-0.247653052210808,0.390107393264771,-0.284297227859497,-3.44161248207092,-3.83171987533569,-3.82551026344299,-3.5412130355835,-3.60376048088074,-3.61562895774841,0.00455604679882526,0.0136109916493297,3.64064836502075,9.2086296081543,-2.08420753479004,0,0,0,0,0,0,0,0,0,0,0,20.5486927032471,22.1681022644043,23.6926746368408,21.5483989715576,23.7884941101074,1.0061172246933,0.855677485466003,0.791785061359406,0.906889975070953,0.74958211183548,0.796057164669037,0.0642452761530876,0.0673723146319389,0.0220017563551664,0.0282029937952757,0.552946805953979,1.17060971260071,0.653999984264374,0,1950,1995
"473","GRC","243","Wood prod",1972,2000,0.128000006079674,-0.247653052210808,0.390107393264771,-0.284297227859497,-3.44161248207092,-3.83171987533569,-3.82551026344299,-3.5412130355835,-3.60376048088074,-3.1606068611145,-0.0013601133832708,0.0136109916493297,3.64064836502075,9.2086296081543,-2.08420753479004,0,0,0,0,0,0,0,0,0,0,0,19.3539180755615,22.1681022644043,23.6926746368408,21.5483989715576,23.7884941101074,1.0061172246933,0.855677485466003,0.791785061359406,0.906889975070953,0.74958211183548,0.796057164669037,0.0642452761530876,0.0673723146319389,0.0220017563551664,0.0282029937952757,0.552946805953979,1.17060971260071,0.653999984264374,0,1950,1995
"474","GRC","246","Non-metallic mineral prod",1972,2000,0.20100000500679,-0.247653052210808,0.390107393264771,-0.284297227859497,-3.44161248207092,-3.83171987533569,-3.82551026344299,-3.5412130355835,-3.60376048088074,-4.16088771820068,0.0115784974768758,0.0136109916493297,3.64064836502075,9.2086296081543,-2.08420753479004,0,0,0,0,0,0,0,0,0,0,0,20.2617225646973,22.1681022644043,23.6926746368408,21.5483989715576,23.7884941101074,1.0061172246933,0.855677485466003,0.791785061359406,0.906889975070953,0.74958211183548,0.796057164669037,0.0642452761530876,0.0673723146319389,0.0220017563551664,0.0282029937952757,0.552946805953979,1.17060971260071,0.653999984264374,0,1950,1995
"475","GRC","248","Footwear",1972,2000,0.314999997615814,-0.247653052210808,0.390107393264771,-0.284297227859497,-3.44161248207092,-3.83171987533569,-3.82551026344299,-3.5412130355835,-3.60376048088074,-3.37186980247498,0.0230335872620344,0.0136109916493297,3.64064836502075,9.2086296081543,-2.08420753479004,0,0,0,0,0,0,0,0,0,0,0,19.8849601745605,22.1681022644043,23.6926746368408,21.5483989715576,23.7884941101074,1.0061172246933,0.855677485466003,0.791785061359406,0.906889975070953,0.74958211183548,0.796057164669037,0.0642452761530876,0.0673723146319389,0.0220017563551664,0.0282029937952757,0.552946805953979,1.17060971260071,0.653999984264374,0,1950,1995
"476","GRC","150","Non-ferr metals",1972,2000,0.184000000357628,-0.247653052210808,0.390107393264771,-0.284297227859497,-3.44161248207092,-3.83171987533569,-3.82551026344299,-3.5412130355835,-3.60376048088074,-5.11599588394165,0.0275379251688719,0.0136109916493297,3.64064836502075,9.2086296081543,-2.08420753479004,0,0,0,0,0,0,0,0,0,0,0,19.7593822479248,22.1681022644043,23.6926746368408,21.5483989715576,23.7884941101074,1.0061172246933,0.855677485466003,0.791785061359406,0.906889975070953,0.74958211183548,0.796057164669037,0.0642452761530876,0.0673723146319389,0.0220017563551664,0.0282029937952757,0.552946805953979,1.17060971260071,0.653999984264374,0,1950,1995
"477","GRC","245","Textiles/clothing",1972,2000,0.131999999284744,-0.247653052210808,0.390107393264771,-0.284297227859497,-3.44161248207092,-3.83171987533569,-3.82551026344299,-3.5412130355835,-3.60376048088074,-3.73538756370544,-0.0111493319272995,0.0136109916493297,3.64064836502075,9.2086296081543,-2.08420753479004,0,0,0,0,0,0,0,0,0,0,0,21.4495143890381,22.1681022644043,23.6926746368408,21.5483989715576,23.7884941101074,1.0061172246933,0.855677485466003,0.791785061359406,0.906889975070953,0.74958211183548,0.796057164669037,0.0642452761530876,0.0673723146319389,0.0220017563551664,0.0282029937952757,0.552946805953979,1.17060971260071,0.653999984264374,0,1950,1995
"478","GRC","213","Manuf fertilizers",1972,2000,0.731000006198883,-0.247653052210808,0.390107393264771,-0.284297227859497,-3.44161248207092,-3.83171987533569,-3.82551026344299,-3.5412130355835,-3.60376048088074,-3.69288754463196,-0.0112129403278232,0.0136109916493297,3.64064836502075,9.2086296081543,-2.08420753479004,0,0,0,0,0,0,0,0,0,0,0,19.9834651947021,22.1681022644043,23.6926746368408,21.5483989715576,23.7884941101074,1.0061172246933,0.855677485466003,0.791785061359406,0.906889975070953,0.74958211183548,0.796057164669037,0.0642452761530876,0.0673723146319389,0.0220017563551664,0.0282029937952757,0.552946805953979,1.17060971260071,0.653999984264374,0,1950,1995
"479","GRC","247","Furniture",1972,2000,0.153999999165535,-0.247653052210808,0.390107393264771,-0.284297227859497,-3.44161248207092,-3.83171987533569,-3.82551026344299,-3.5412130355835,-3.60376048088074,-4.17338800430298,0.0175140127539635,0.0136109916493297,3.64064836502075,9.2086296081543,-2.08420753479004,0,0,0,0,0,0,0,0,0,0,0,18.2588195800781,22.1681022644043,23.6926746368408,21.5483989715576,23.7884941101074,1.0061172246933,0.855677485466003,0.791785061359406,0.906889975070953,0.74958211183548,0.796057164669037,0.0642452761530876,0.0673723146319389,0.0220017563551664,0.0282029937952757,0.552946805953979,1.17060971260071,0.653999984264374,0,1950,1995
"480","GRC","244","Paper prod",1972,2000,0.397000014781952,-0.247653052210808,0.390107393264771,-0.284297227859497,-3.44161248207092,-3.83171987533569,-3.82551026344299,-3.5412130355835,-3.60376048088074,-2.67075443267822,0.0114640751853585,0.0136109916493297,3.64064836502075,9.2086296081543,-2.08420753479004,0,0,0,0,0,0,0,0,0,0,0,19.5130863189697,22.1681022644043,23.6926746368408,21.5483989715576,23.7884941101074,1.0061172246933,0.855677485466003,0.791785061359406,0.906889975070953,0.74958211183548,0.796057164669037,0.0642452761530876,0.0673723146319389,0.0220017563551664,0.0282029937952757,0.552946805953979,1.17060971260071,0.653999984264374,0,1950,1995
"481","GRC","241","Leather prod",1972,2000,0.0790000036358833,-0.247653052210808,0.390107393264771,-0.284297227859497,-3.44161248207092,-3.83171987533569,-3.82551026344299,-3.5412130355835,-3.60376048088074,-4.26158046722412,-0.0180040504783392,0.0136109916493297,3.64064836502075,9.2086296081543,-2.08420753479004,0,0,0,0,0,0,0,0,0,0,0,18.602783203125,22.1681022644043,23.6926746368408,21.5483989715576,23.7884941101074,1.0061172246933,0.855677485466003,0.791785061359406,0.906889975070953,0.74958211183548,0.796057164669037,0.0642452761530876,0.0673723146319389,0.0220017563551664,0.0282029937952757,0.552946805953979,1.17060971260071,0.653999984264374,0,1950,1995
"482","GRC","110","Agriculture",1972,2000,0.11599999666214,-0.247653052210808,0.390107393264771,-0.284297227859497,-3.44161248207092,-3.83171987533569,-3.82551026344299,-3.5412130355835,-3.60376048088074,-0.54300457239151,-0.00388885475695133,0.0136109916493297,3.64064836502075,9.2086296081543,-2.08420753479004,0,0,0,0,0,0,0,0,0,0,0,23.4922256469727,22.1681022644043,23.6926746368408,21.5483989715576,23.7884941101074,1.0061172246933,0.855677485466003,0.791785061359406,0.906889975070953,0.74958211183548,0.796057164669037,0.0642452761530876,0.0673723146319389,0.0220017563551664,0.0282029937952757,0.552946805953979,1.17060971260071,0.653999984264374,0,1950,1995
"483","GRC","140","Mineral fuels",1972,2000,0.592999994754791,-0.247653052210808,0.390107393264771,-0.284297227859497,-3.44161248207092,-3.83171987533569,-3.82551026344299,-3.5412130355835,-3.60376048088074,-4.45775461196899,0.0540466792881489,0.0136109916493297,3.64064836502075,9.2086296081543,-2.08420753479004,0,0,0,0,0,0,0,0,0,0,0,19.9529857635498,22.1681022644043,23.6926746368408,21.5483989715576,23.7884941101074,1.0061172246933,0.855677485466003,0.791785061359406,0.906889975070953,0.74958211183548,0.796057164669037,0.0642452761530876,0.0673723146319389,0.0220017563551664,0.0282029937952757,0.552946805953979,1.17060971260071,0.653999984264374,0,1950,1995
"484","GRC","211212","Medicaments",1972,2000,0.717999994754791,-0.247653052210808,0.390107393264771,-0.284297227859497,-3.44161248207092,-3.83171987533569,-3.82551026344299,-3.5412130355835,-3.60376048088074,-3.93222570419312,0.0367681682109833,0.0136109916493297,3.64064836502075,9.2086296081543,-2.08420753479004,0,0,0,0,0,0,0,0,0,0,0,20.0002098083496,22.1681022644043,23.6926746368408,21.5483989715576,23.7884941101074,1.0061172246933,0.855677485466003,0.791785061359406,0.906889975070953,0.74958211183548,0.796057164669037,0.0642452761530876,0.0673723146319389,0.0220017563551664,0.0282029937952757,0.552946805953979,1.17060971260071,0.653999984264374,0,1950,1995
"485","GRC","220","Iron/steel",1972,2000,0.266000002622604,-0.247653052210808,0.390107393264771,-0.284297227859497,-3.44161248207092,-3.83171987533569,-3.82551026344299,-3.5412130355835,-3.60376048088074,-3.9170355796814,0.00276643899269402,0.0136109916493297,3.64064836502075,9.2086296081543,-2.08420753479004,0,0,0,0,0,0,0,0,0,0,0,20.0275096893311,22.1681022644043,23.6926746368408,21.5483989715576,23.7884941101074,1.0061172246933,0.855677485466003,0.791785061359406,0.906889975070953,0.74958211183548,0.796057164669037,0.0642452761530876,0.0673723146319389,0.0220017563551664,0.0282029937952757,0.552946805953979,1.17060971260071,0.653999984264374,0,1950,1995
"486","GRC","242","Rubber prod",1972,2000,0.462000012397766,-0.247653052210808,0.390107393264771,-0.284297227859497,-3.44161248207092,-3.83171987533569,-3.82551026344299,-3.5412130355835,-3.60376048088074,-3.53701710700989,-0.000234241873840801,0.0136109916493297,3.64064836502075,9.2086296081543,-2.08420753479004,0,0,0,0,0,0,0,0,0,0,0,18.4323310852051,22.1681022644043,23.6926746368408,21.5483989715576,23.7884941101074,1.0061172246933,0.855677485466003,0.791785061359406,0.906889975070953,0.74958211183548,0.796057164669037,0.0642452761530876,0.0673723146319389,0.0220017563551664,0.0282029937952757,0.552946805953979,1.17060971260071,0.653999984264374,0,1950,1995
"487","HKG","243","Wood prod",1985,1999,0.128000006079674,0,0,0,-9.21034049987793,-9.21034049987793,-9.21034049987793,-9.21034049987793,-9.21034049987793,-9.21034049987793,-0.068946048617363,0.0377711169421673,3.08181571960449,9.6257963180542,-0.892027974128723,0,1,0,0,0,0,0,0,1,0,0,18.6616230010986,23.0137825012207,23.0972023010254,22.4735660552979,23.4221611022949,-0.448204725980759,1.15789747238159,1.2927747964859,1.79542481899261,1.65566313266754,1.44314682483673,0.0491762049496174,0.217206433415413,0.0200881566852331,0.00996425002813339,0,0,1.97500002384186,NA,1986,1995
"488","HKG","244","Paper prod",1985,1999,0.397000014781952,0,0,0,-9.21034049987793,-9.21034049987793,-9.21034049987793,-9.21034049987793,-9.21034049987793,-9.21034049987793,-0.011435535736382,0.0377711169421673,3.08181571960449,9.6257963180542,-0.892027974128723,0,1,0,0,0,0,0,0,1,0,0,19.8019752502441,23.0137825012207,23.0972023010254,22.4735660552979,23.4221611022949,-0.448204725980759,1.15789747238159,1.2927747964859,1.79542481899261,1.65566313266754,1.44314682483673,0.0491762049496174,0.217206433415413,0.0200881566852331,0.00996425002813339,0,0,1.97500002384186,NA,1986,1995
"489","HKG","150","Non-ferr metals",1985,1999,0.184000000357628,0,0,0,-9.21034049987793,-9.21034049987793,-9.21034049987793,-9.21034049987793,-9.21034049987793,-9.21034049987793,0.099001906812191,0.0377711169421673,3.08181571960449,9.6257963180542,-0.892027974128723,0,1,0,0,0,0,0,0,1,0,0,18.4507007598877,23.0137825012207,23.0972023010254,22.4735660552979,23.4221611022949,-0.448204725980759,1.15789747238159,1.2927747964859,1.79542481899261,1.65566313266754,1.44314682483673,0.0491762049496174,0.217206433415413,0.0200881566852331,0.00996425002813339,0,0,1.97500002384186,NA,1986,1995
"490","HKG","247","Furniture",1985,1999,0.153999999165535,0,0,0,-9.21034049987793,-9.21034049987793,-9.21034049987793,-9.21034049987793,-9.21034049987793,-9.21034049987793,-0.149446606636047,0.0377711169421673,3.08181571960449,9.6257963180542,-0.892027974128723,0,1,0,0,0,0,0,0,1,0,0,18.9949684143066,23.0137825012207,23.0972023010254,22.4735660552979,23.4221611022949,-0.448204725980759,1.15789747238159,1.2927747964859,1.79542481899261,1.65566313266754,1.44314682483673,0.0491762049496174,0.217206433415413,0.0200881566852331,0.00996425002813339,0,0,1.97500002384186,NA,1986,1995
"491","HKG","248","Footwear",1985,1999,0.314999997615814,0,0,0,-9.21034049987793,-9.21034049987793,-9.21034049987793,-9.21034049987793,-9.21034049987793,-9.21034049987793,-0.120347805321217,0.0377711169421673,3.08181571960449,9.6257963180542,-0.892027974128723,0,1,0,0,0,0,0,0,1,0,0,21.5869560241699,23.0137825012207,23.0972023010254,22.4735660552979,23.4221611022949,-0.448204725980759,1.15789747238159,1.2927747964859,1.79542481899261,1.65566313266754,1.44314682483673,0.0491762049496174,0.217206433415413,0.0200881566852331,0.00996425002813339,0,0,1.97500002384186,NA,1986,1995
"492","HKG","211212","Medicaments",1985,1999,0.717999994754791,0,0,0,-9.21034049987793,-9.21034049987793,-9.21034049987793,-9.21034049987793,-9.21034049987793,-9.21034049987793,0.0145240668207407,0.0377711169421673,3.08181571960449,9.6257963180542,-0.892027974128723,0,1,0,0,0,0,0,0,1,0,0,19.2596797943115,23.0137825012207,23.0972023010254,22.4735660552979,23.4221611022949,-0.448204725980759,1.15789747238159,1.2927747964859,1.79542481899261,1.65566313266754,1.44314682483673,0.0491762049496174,0.217206433415413,0.0200881566852331,0.00996425002813339,0,0,1.97500002384186,NA,1986,1995
"493","HKG","245","Textiles/clothing",1985,1999,0.131999999284744,0,0,0,-9.21034049987793,-9.21034049987793,-9.21034049987793,-9.21034049987793,-9.21034049987793,-9.21034049987793,-0.0433319769799709,0.0377711169421673,3.08181571960449,9.6257963180542,-0.892027974128723,0,1,0,0,0,0,0,0,1,0,0,22.9561328887939,23.0137825012207,23.0972023010254,22.4735660552979,23.4221611022949,-0.448204725980759,1.15789747238159,1.2927747964859,1.79542481899261,1.65566313266754,1.44314682483673,0.0491762049496174,0.217206433415413,0.0200881566852331,0.00996425002813339,0,0,1.97500002384186,NA,1986,1995
"494","HKG","249","Professional equip",1985,1999,0.796999990940094,0,0,0,-9.21034049987793,-9.21034049987793,-9.21034049987793,-9.21034049987793,-9.21034049987793,-9.21034049987793,-0.0535554885864258,0.0377711169421673,3.08181571960449,9.6257963180542,-0.892027974128723,0,1,0,0,0,0,0,0,1,0,0,21.3190898895264,23.0137825012207,23.0972023010254,22.4735660552979,23.4221611022949,-0.448204725980759,1.15789747238159,1.2927747964859,1.79542481899261,1.65566313266754,1.44314682483673,0.0491762049496174,0.217206433415413,0.0200881566852331,0.00996425002813339,0,0,1.97500002384186,NA,1986,1995
